Year,Date,Cultivar,LTE_C
2019_20,10/8/19,PP,-14.4
2019_20,10/8/19,PP,-14.4
2019_20,10/23/19,BR,-14.4
2019_20,10/23/19,FR,-14.4
2019_20,10/23/19,FR,-14.4
2019_20,4/2/20,LC,-14.4
2019_20,4/10/20,BR,-14.4
2019_20,4/10/20,FR,-14.4
2019_20,4/17/20,BR,-14.4
2019_20,4/17/20,BR,-14.4
2019_20,4/17/20,LC,-14.4
2019_20,4/17/20,LC,-14.4
2019_20,4/17/20,PP,-14.4
2021_22,10/13/21,BR,-14.4
2021_22,10/13/21,FR,-14.4
2021_22,10/13/21,FR,-14.4
2021_22,10/13/21,FR,-14.4
2021_22,10/13/21,MQ,-14.4
2021_22,10/13/21,PP,-14.4
2021_22,10/13/21,PP,-14.4
2018_19,10/12/18,FR,-14.3
2018_19,10/12/18,PP,-14.3
2019_20,10/8/19,MQ,-14.3
2019_20,10/8/19,PP,-14.3
2019_20,10/8/19,PP,-14.3
2019_20,10/23/19,BR,-14.3
2019_20,10/23/19,BR,-14.3
2019_20,10/23/19,LC,-14.3
2019_20,10/23/19,MQ,-14.3
2019_20,10/23/19,MQ,-14.3
2019_20,4/2/20,BR,-14.3
2019_20,4/2/20,BR,-14.3
2019_20,4/2/20,LC,-14.3
2019_20,4/2/20,MQ,-14.3
2019_20,4/10/20,PP,-14.3
2019_20,4/17/20,BR,-14.3
2019_20,4/17/20,BR,-14.3
2019_20,4/17/20,PP,-14.3
2021_22,10/13/21,BR,-14.3
2021_22,10/13/21,FR,-14.3
2021_22,10/13/21,MQ,-14.3
2021_22,10/13/21,PP,-14.3
2021_22,10/13/21,PP,-14.3
2021_22,10/13/21,PP,-14.3
2018_19,10/12/18,MQ,-14.2
2018_19,10/12/18,PP,-14.2
2018_19,4/16/19,FR,-14.2
2018_19,4/16/19,FR,-14.2
2018_19,4/16/19,PP,-14.2
2019_20,10/8/19,BR,-14.2
2019_20,10/8/19,PP,-14.2
2019_20,10/23/19,FR,-14.2
2019_20,10/23/19,FR,-14.2
2019_20,10/23/19,FR,-14.2
2019_20,10/23/19,LC,-14.2
2019_20,4/2/20,LC,-14.2
2019_20,4/2/20,MQ,-14.2
2019_20,4/2/20,MQ,-14.2
2019_20,4/2/20,PP,-14.2
2019_20,4/10/20,FR,-14.2
2019_20,4/10/20,PP,-14.2
2019_20,4/10/20,PP,-14.2
2019_20,4/17/20,BR,-14.2
2019_20,4/17/20,MQ,-14.2
2019_20,4/17/20,MQ,-14.2
2019_20,4/17/20,MQ,-14.2
2021_22,10/13/21,BR,-14.2
2021_22,10/13/21,BR,-14.2
2021_22,10/13/21,FR,-14.2
2021_22,10/13/21,MQ,-14.2
2021_22,10/13/21,MQ,-14.2
2021_22,10/13/21,MQ,-14.2
2021_22,10/13/21,PP,-14.2
2018_19,10/12/18,MQ,-14.1
2018_19,4/16/19,MQ,-14.1
2019_20,10/8/19,MQ,-14.1
2019_20,10/23/19,BR,-14.1
2019_20,10/23/19,FR,-14.1
2019_20,10/23/19,FR,-14.1
2019_20,10/23/19,MQ,-14.1
2019_20,10/23/19,PP,-14.1
2019_20,12/18/19,PP,-14.1
2019_20,4/2/20,LC,-14.1
2019_20,4/2/20,LC,-14.1
2019_20,4/2/20,PP,-14.1
2019_20,4/10/20,PP,-14.1
2019_20,4/17/20,BR,-14.1
2021_22,10/13/21,BR,-14.1
2021_22,10/13/21,BR,-14.1
2021_22,10/13/21,BR,-14.1
2021_22,10/13/21,BR,-14.1
2021_22,10/13/21,FR,-14.1
2021_22,10/13/21,FR,-14.1
2021_22,10/26/21,LC,-14.1
2021_22,10/13/21,MQ,-14.1
2021_22,10/13/21,MQ,-14.1
2021_22,10/26/21,MQ,-14.1
2018_19,10/12/18,PP,-14
2018_19,10/12/18,PP,-14
2018_19,10/12/18,PP,-14
2018_19,4/16/19,BR,-14
2018_19,4/16/19,FR,-14
2019_20,10/8/19,BR,-14
2019_20,10/8/19,PP,-14
2019_20,10/8/19,PP,-14
2019_20,10/8/19,PP,-14
2019_20,10/23/19,BR,-14
2019_20,10/23/19,BR,-14
2019_20,10/23/19,BR,-14
2019_20,10/23/19,MQ,-14
2019_20,4/2/20,BR,-14
2019_20,4/10/20,FR,-14
2019_20,4/10/20,MQ,-14
2019_20,4/10/20,PP,-14
2019_20,4/17/20,LC,-14
2021_22,10/13/21,FR,-14
2021_22,10/13/21,FR,-14
2021_22,10/13/21,MQ,-14
2021_22,10/13/21,PP,-14
2018_19,9/26/18,BR,-13.9
2018_19,10/12/18,MQ,-13.9
2018_19,10/12/18,MQ,-13.9
2018_19,10/12/18,PP,-13.9
2019_20,10/23/19,FR,-13.9
2019_20,12/18/19,BR,-13.9
2019_20,4/2/20,BR,-13.9
2019_20,4/2/20,LC,-13.9
2019_20,4/2/20,LC,-13.9
2019_20,4/2/20,MQ,-13.9
2019_20,4/2/20,MQ,-13.9
2019_20,4/10/20,BR,-13.9
2019_20,4/10/20,FR,-13.9
2019_20,4/10/20,PP,-13.9
2019_20,4/17/20,BR,-13.9
2019_20,4/17/20,PP,-13.9
2021_22,10/13/21,BR,-13.9
2021_22,10/13/21,BR,-13.9
2021_22,10/13/21,BR,-13.9
2021_22,10/13/21,FR,-13.9
2021_22,10/13/21,PP,-13.9
2018_19,10/12/18,BR,-13.8
2018_19,10/12/18,FR,-13.8
2018_19,10/12/18,MQ,-13.8
2018_19,4/16/19,FR,-13.8
2018_19,4/16/19,LC,-13.8
2018_19,4/16/19,MQ,-13.8
2019_20,10/8/19,FR,-13.8
2019_20,10/23/19,MQ,-13.8
2019_20,4/2/20,BR,-13.8
2019_20,4/2/20,LC,-13.8
2019_20,4/2/20,MQ,-13.8
2019_20,4/10/20,FR,-13.8
2019_20,4/10/20,MQ,-13.8
2019_20,4/10/20,PP,-13.8
2019_20,4/17/20,BR,-13.8
2019_20,4/17/20,LC,-13.8
2021_22,10/13/21,BR,-13.8
2021_22,10/13/21,FR,-13.8
2021_22,10/13/21,MQ,-13.8
2021_22,10/13/21,MQ,-13.8
2018_19,10/12/18,PP,-13.7
2018_19,10/12/18,PP,-13.7
2018_19,1/4/19,LC,-13.7
2018_19,4/3/19,LC,-13.7
2018_19,4/16/19,LC,-13.7
2018_19,4/16/19,LC,-13.7
2018_19,4/16/19,MQ,-13.7
2018_19,4/16/19,PP,-13.7
2018_19,4/16/19,PP,-13.7
2019_20,10/8/19,MQ,-13.7
2019_20,10/8/19,PP,-13.7
2019_20,10/23/19,BR,-13.7
2019_20,10/23/19,MQ,-13.7
2019_20,10/23/19,MQ,-13.7
2019_20,10/23/19,PP,-13.7
2019_20,4/2/20,LC,-13.7
2019_20,4/2/20,MQ,-13.7
2019_20,4/10/20,FR,-13.7
2019_20,4/10/20,PP,-13.7
2019_20,4/10/20,PP,-13.7
2019_20,4/10/20,PP,-13.7
2019_20,4/17/20,FR,-13.7
2019_20,4/17/20,LC,-13.7
2019_20,4/17/20,LC,-13.7
2019_20,4/17/20,MQ,-13.7
2021_22,10/13/21,FR,-13.7
2018_19,10/12/18,FR,-13.6
2018_19,10/12/18,FR,-13.6
2018_19,10/12/18,MQ,-13.6
2018_19,10/12/18,PP,-13.6
2018_19,10/12/18,PP,-13.6
2018_19,4/16/19,FR,-13.6
2018_19,4/16/19,PP,-13.6
2018_19,4/16/19,PP,-13.6
2019_20,10/8/19,FR,-13.6
2019_20,10/8/19,PP,-13.6
2019_20,10/23/19,BR,-13.6
2019_20,10/23/19,BR,-13.6
2019_20,10/23/19,FR,-13.6
2019_20,10/23/19,LC,-13.6
2019_20,4/2/20,LC,-13.6
2019_20,4/2/20,LC,-13.6
2019_20,4/2/20,PP,-13.6
2019_20,4/10/20,FR,-13.6
2021_22,10/13/21,BR,-13.6
2021_22,10/13/21,BR,-13.6
2021_22,10/13/21,FR,-13.6
2021_22,10/13/21,FR,-13.6
2021_22,10/13/21,FR,-13.6
2018_19,9/26/18,PP,-13.5
2018_19,10/12/18,MQ,-13.5
2018_19,10/12/18,MQ,-13.5
2019_20,10/23/19,BR,-13.5
2019_20,10/23/19,BR,-13.5
2019_20,10/23/19,BR,-13.5
2019_20,10/23/19,LC,-13.5
2019_20,4/2/20,MQ,-13.5
2019_20,4/10/20,BR,-13.5
2019_20,4/10/20,LC,-13.5
2019_20,4/10/20,MQ,-13.5
2019_20,4/10/20,MQ,-13.5
2019_20,4/17/20,MQ,-13.5
2021_22,10/13/21,BR,-13.5
2021_22,10/13/21,FR,-13.5
2021_22,10/13/21,MQ,-13.5
2018_19,10/12/18,MQ,-13.4
2018_19,4/16/19,FR,-13.4
2018_19,4/16/19,LC,-13.4
2019_20,10/8/19,FR,-13.4
2019_20,10/8/19,FR,-13.4
2019_20,10/23/19,BR,-13.4
2019_20,10/23/19,BR,-13.4
2019_20,10/23/19,LC,-13.4
2019_20,10/23/19,MQ,-13.4
2019_20,4/2/20,BR,-13.4
2019_20,4/2/20,LC,-13.4
2019_20,4/2/20,LC,-13.4
2019_20,4/10/20,BR,-13.4
2019_20,4/10/20,FR,-13.4
2019_20,4/10/20,MQ,-13.4
2019_20,4/10/20,PP,-13.4
2019_20,4/17/20,MQ,-13.4
2021_22,10/13/21,MQ,-13.4
2018_19,10/12/18,MQ,-13.3
2018_19,10/12/18,MQ,-13.3
2018_19,10/12/18,PP,-13.3
2018_19,4/16/19,PP,-13.3
2019_20,10/8/19,MQ,-13.3
2019_20,10/23/19,FR,-13.3
2019_20,10/23/19,LC,-13.3
2019_20,10/23/19,LC,-13.3
2019_20,10/23/19,MQ,-13.3
2019_20,10/23/19,MQ,-13.3
2019_20,10/23/19,PP,-13.3
2019_20,4/2/20,BR,-13.3
2019_20,4/2/20,MQ,-13.3
2019_20,4/10/20,BR,-13.3
2019_20,4/10/20,FR,-13.3
2019_20,4/10/20,LC,-13.3
2019_20,4/17/20,FR,-13.3
2021_22,10/13/21,BR,-13.3
2021_22,10/13/21,BR,-13.3
2021_22,10/13/21,FR,-13.3
2021_22,10/13/21,MQ,-13.3
2021_22,10/13/21,MQ,-13.3
2018_19,10/12/18,PP,-13.2
2018_19,4/16/19,FR,-13.2
2019_20,10/8/19,BR,-13.2
2019_20,10/8/19,BR,-13.2
2019_20,10/8/19,MQ,-13.2
2019_20,10/23/19,BR,-13.2
2019_20,10/23/19,BR,-13.2
2019_20,10/23/19,MQ,-13.2
2019_20,10/23/19,MQ,-13.2
2019_20,4/2/20,MQ,-13.2
2019_20,4/10/20,LC,-13.2
2019_20,4/10/20,MQ,-13.2
2019_20,4/17/20,BR,-13.2
2021_22,10/13/21,FR,-13.2
2021_22,10/26/21,LC,-13.2
2021_22,10/13/21,MQ,-13.2
2021_22,10/13/21,MQ,-13.2
2018_19,9/26/18,PP,-13.1
2018_19,10/12/18,FR,-13.1
2018_19,10/12/18,MQ,-13.1
2018_19,4/16/19,FR,-13.1
2019_20,10/8/19,FR,-13.1
2019_20,10/8/19,FR,-13.1
2019_20,10/8/19,LC,-13.1
2019_20,10/8/19,PP,-13.1
2019_20,10/23/19,MQ,-13.1
2019_20,4/2/20,MQ,-13.1
2019_20,4/2/20,MQ,-13.1
2019_20,4/2/20,MQ,-13.1
2019_20,4/10/20,BR,-13.1
2019_20,4/17/20,FR,-13.1
2019_20,4/17/20,MQ,-13.1
2021_22,10/13/21,BR,-13.1
2021_22,10/13/21,FR,-13.1
2021_22,10/13/21,LC,-13.1
2018_19,9/26/18,MQ,-13
2018_19,10/12/18,MQ,-13
2018_19,10/12/18,MQ,-13
2018_19,4/16/19,FR,-13
2018_19,4/16/19,FR,-13
2019_20,10/23/19,BR,-13
2019_20,10/23/19,FR,-13
2019_20,10/23/19,LC,-13
2019_20,10/23/19,MQ,-13
2019_20,4/2/20,LC,-13
2019_20,4/2/20,LC,-13
2019_20,4/2/20,MQ,-13
2019_20,4/2/20,MQ,-13
2019_20,4/10/20,BR,-13
2019_20,4/10/20,FR,-13
2019_20,4/10/20,LC,-13
2019_20,4/10/20,LC,-13
2019_20,4/10/20,MQ,-13
2019_20,4/10/20,MQ,-13
2019_20,4/10/20,MQ,-13
2019_20,4/10/20,PP,-13
2018_19,9/26/18,PP,-12.9
2018_19,10/12/18,FR,-12.9
2018_19,10/26/18,LC,-12.9
2018_19,4/3/19,LC,-12.9
2018_19,4/16/19,MQ,-12.9
2019_20,10/8/19,BR,-12.9
2019_20,10/8/19,MQ,-12.9
2019_20,10/23/19,LC,-12.9
2019_20,10/23/19,MQ,-12.9
2019_20,4/2/20,LC,-12.9
2019_20,4/10/20,BR,-12.9
2019_20,4/10/20,BR,-12.9
2019_20,4/10/20,LC,-12.9
2019_20,4/10/20,MQ,-12.9
2019_20,4/10/20,MQ,-12.9
2019_20,4/17/20,LC,-12.9
2021_22,10/13/21,FR,-12.9
2018_19,10/12/18,BR,-12.8
2018_19,10/12/18,FR,-12.8
2018_19,10/12/18,MQ,-12.8
2018_19,4/16/19,LC,-12.8
2019_20,10/8/19,BR,-12.8
2019_20,10/8/19,BR,-12.8
2019_20,10/8/19,FR,-12.8
2019_20,10/8/19,FR,-12.8
2019_20,10/8/19,MQ,-12.8
2019_20,10/23/19,FR,-12.8
2019_20,4/2/20,MQ,-12.8
2019_20,4/10/20,LC,-12.8
2019_20,4/10/20,LC,-12.8
2019_20,4/10/20,MQ,-12.8
2019_20,4/17/20,LC,-12.8
2019_20,4/17/20,PP,-12.8
2021_22,10/26/21,LC,-12.8
2021_22,10/13/21,MQ,-12.8
2018_19,9/26/18,BR,-12.7
2018_19,10/12/18,BR,-12.7
2018_19,4/16/19,LC,-12.7
2019_20,10/8/19,FR,-12.7
2019_20,10/8/19,MQ,-12.7
2019_20,10/8/19,MQ,-12.7
2019_20,10/8/19,MQ,-12.7
2019_20,10/23/19,BR,-12.7
2019_20,10/23/19,BR,-12.7
2019_20,10/23/19,LC,-12.7
2019_20,10/23/19,MQ,-12.7
2019_20,4/10/20,MQ,-12.7
2019_20,4/10/20,PP,-12.7
2021_22,10/13/21,FR,-12.7
2021_22,10/13/21,LC,-12.7
2021_22,10/13/21,MQ,-12.7
2018_19,9/26/18,MQ,-12.6
2018_19,9/26/18,PP,-12.6
2018_19,10/12/18,BR,-12.6
2018_19,10/12/18,FR,-12.6
2018_19,10/12/18,FR,-12.6
2018_19,10/12/18,LC,-12.6
2018_19,4/16/19,FR,-12.6
2018_19,4/16/19,MQ,-12.6
2018_19,4/16/19,MQ,-12.6
2018_19,4/16/19,PP,-12.6
2019_20,10/8/19,BR,-12.6
2019_20,10/8/19,BR,-12.6
2019_20,10/8/19,FR,-12.6
2019_20,10/8/19,MQ,-12.6
2019_20,10/23/19,LC,-12.6
2019_20,4/2/20,LC,-12.6
2019_20,4/2/20,MQ,-12.6
2019_20,4/2/20,MQ,-12.6
2019_20,4/10/20,LC,-12.6
2019_20,4/10/20,LC,-12.6
2018_19,9/26/18,MQ,-12.5
2018_19,9/26/18,PP,-12.5
2018_19,10/12/18,FR,-12.5
2018_19,10/12/18,MQ,-12.5
2018_19,1/4/19,MQ,-12.5
2018_19,4/16/19,FR,-12.5
2018_19,4/16/19,LC,-12.5
2018_19,4/16/19,PP,-12.5
2019_20,10/8/19,BR,-12.5
2019_20,10/8/19,LC,-12.5
2019_20,10/23/19,BR,-12.5
2019_20,10/23/19,LC,-12.5
2019_20,10/23/19,LC,-12.5
2019_20,4/2/20,LC,-12.5
2019_20,4/2/20,MQ,-12.5
2019_20,4/10/20,FR,-12.5
2019_20,4/17/20,BR,-12.5
2019_20,4/17/20,LC,-12.5
2021_22,10/13/21,LC,-12.5
2021_22,10/13/21,LC,-12.5
2021_22,10/26/21,LC,-12.5
2021_22,10/13/21,MQ,-12.5
2018_19,10/12/18,FR,-12.4
2018_19,10/12/18,FR,-12.4
2018_19,10/12/18,FR,-12.4
2018_19,10/12/18,MQ,-12.4
2018_19,4/3/19,MQ,-12.4
2018_19,4/16/19,MQ,-12.4
2018_19,4/16/19,PP,-12.4
2019_20,10/8/19,BR,-12.4
2019_20,10/8/19,BR,-12.4
2019_20,10/8/19,FR,-12.4
2019_20,10/8/19,FR,-12.4
2019_20,10/8/19,FR,-12.4
2019_20,10/8/19,MQ,-12.4
2019_20,10/23/19,LC,-12.4
2019_20,10/23/19,LC,-12.4
2019_20,10/23/19,LC,-12.4
2019_20,4/2/20,LC,-12.4
2019_20,4/10/20,LC,-12.4
2019_20,4/10/20,LC,-12.4
2019_20,4/10/20,MQ,-12.4
2019_20,4/10/20,MQ,-12.4
2019_20,4/10/20,MQ,-12.4
2019_20,4/17/20,LC,-12.4
2019_20,4/17/20,LC,-12.4
2018_19,9/26/18,FR,-12.3
2018_19,9/26/18,LC,-12.3
2018_19,9/26/18,MQ,-12.3
2018_19,10/12/18,BR,-12.3
2018_19,10/12/18,FR,-12.3
2018_19,10/12/18,FR,-12.3
2018_19,10/12/18,LC,-12.3
2018_19,10/12/18,PP,-12.3
2018_19,4/16/19,FR,-12.3
2019_20,10/8/19,BR,-12.3
2019_20,10/8/19,BR,-12.3
2019_20,10/8/19,FR,-12.3
2019_20,10/23/19,LC,-12.3
2019_20,10/23/19,LC,-12.3
2019_20,10/23/19,MQ,-12.3
2019_20,4/10/20,LC,-12.3
2019_20,4/10/20,LC,-12.3
2019_20,4/10/20,MQ,-12.3
2021_22,10/13/21,LC,-12.3
2018_19,9/26/18,BR,-12.2
2018_19,9/26/18,MQ,-12.2
2018_19,9/26/18,MQ,-12.2
2018_19,10/12/18,BR,-12.2
2018_19,4/16/19,FR,-12.2
2018_19,4/16/19,MQ,-12.2
2018_19,4/16/19,PP,-12.2
2019_20,10/8/19,BR,-12.2
2019_20,10/8/19,FR,-12.2
2019_20,10/8/19,FR,-12.2
2019_20,10/8/19,FR,-12.2
2019_20,10/23/19,LC,-12.2
2019_20,10/23/19,LC,-12.2
2019_20,10/23/19,LC,-12.2
2019_20,10/23/19,MQ,-12.2
2019_20,4/10/20,BR,-12.2
2019_20,4/17/20,MQ,-12.2
2021_22,10/13/21,LC,-12.2
2021_22,10/13/21,LC,-12.2
2018_19,10/12/18,BR,-12.1
2018_19,10/12/18,BR,-12.1
2018_19,10/12/18,FR,-12.1
2018_19,10/12/18,FR,-12.1
2018_19,4/16/19,FR,-12.1
2018_19,4/16/19,LC,-12.1
2018_19,4/16/19,LC,-12.1
2019_20,10/8/19,BR,-12.1
2019_20,10/8/19,BR,-12.1
2019_20,10/8/19,FR,-12.1
2019_20,10/23/19,LC,-12.1
2019_20,4/10/20,BR,-12.1
2019_20,4/10/20,BR,-12.1
2019_20,4/10/20,LC,-12.1
2019_20,4/17/20,MQ,-12.1
2021_22,10/13/21,BR,-12.1
2021_22,10/13/21,LC,-12.1
2018_19,9/26/18,FR,-12
2018_19,9/26/18,PP,-12
2018_19,10/12/18,FR,-12
2019_20,10/8/19,LC,-12
2019_20,10/8/19,MQ,-12
2019_20,10/23/19,BR,-12
2019_20,10/23/19,LC,-12
2019_20,10/23/19,MQ,-12
2019_20,10/23/19,MQ,-12
2019_20,4/10/20,BR,-12
2019_20,4/10/20,BR,-12
2019_20,4/10/20,MQ,-12
2019_20,4/17/20,LC,-12
2021_22,10/13/21,LC,-12
2018_19,9/26/18,LC,-11.9
2018_19,9/26/18,MQ,-11.9
2018_19,9/26/18,PP,-11.9
2018_19,10/12/18,BR,-11.9
2018_19,10/12/18,FR,-11.9
2018_19,10/12/18,PP,-11.9
2018_19,4/16/19,PP,-11.9
2018_19,4/16/19,PP,-11.9
2019_20,10/8/19,BR,-11.9
2019_20,10/8/19,LC,-11.9
2019_20,10/8/19,MQ,-11.9
2019_20,10/8/19,MQ,-11.9
2019_20,10/8/19,MQ,-11.9
2019_20,10/8/19,MQ,-11.9
2019_20,10/23/19,MQ,-11.9
2019_20,4/10/20,BR,-11.9
2019_20,4/10/20,MQ,-11.9
2019_20,4/17/20,LC,-11.9
2021_22,10/13/21,LC,-11.9
2021_22,10/13/21,LC,-11.9
2021_22,10/13/21,MQ,-11.9
2018_19,9/26/18,MQ,-11.8
2018_19,9/26/18,MQ,-11.8
2018_19,9/26/18,PP,-11.8
2018_19,10/12/18,BR,-11.8
2018_19,10/12/18,LC,-11.8
2018_19,10/12/18,LC,-11.8
2018_19,4/16/19,LC,-11.8
2019_20,10/8/19,BR,-11.8
2019_20,10/8/19,FR,-11.8
2019_20,10/8/19,LC,-11.8
2019_20,10/8/19,LC,-11.8
2019_20,10/8/19,MQ,-11.8
2019_20,10/23/19,BR,-11.8
2019_20,10/23/19,FR,-11.8
2019_20,10/23/19,LC,-11.8
2019_20,10/23/19,MQ,-11.8
2019_20,10/23/19,MQ,-11.8
2019_20,4/2/20,MQ,-11.8
2019_20,4/10/20,FR,-11.8
2018_19,9/26/18,FR,-11.7
2018_19,10/12/18,FR,-11.7
2018_19,10/12/18,FR,-11.7
2018_19,10/12/18,LC,-11.7
2018_19,4/16/19,BR,-11.7
2018_19,4/16/19,BR,-11.7
2018_19,4/16/19,FR,-11.7
2018_19,4/16/19,FR,-11.7
2018_19,4/16/19,LC,-11.7
2018_19,4/16/19,MQ,-11.7
2018_19,4/16/19,PP,-11.7
2019_20,10/8/19,BR,-11.7
2019_20,10/8/19,BR,-11.7
2019_20,10/8/19,FR,-11.7
2019_20,10/8/19,LC,-11.7
2019_20,10/8/19,LC,-11.7
2019_20,10/8/19,MQ,-11.7
2019_20,10/23/19,LC,-11.7
2019_20,4/10/20,LC,-11.7
2021_22,10/13/21,LC,-11.7
2021_22,10/13/21,LC,-11.7
2021_22,10/13/21,LC,-11.7
2021_22,10/26/21,LC,-11.7
2018_19,9/26/18,BR,-11.6
2018_19,9/26/18,FR,-11.6
2018_19,9/26/18,LC,-11.6
2018_19,9/26/18,MQ,-11.6
2018_19,9/26/18,MQ,-11.6
2018_19,9/26/18,PP,-11.6
2018_19,10/12/18,BR,-11.6
2018_19,10/12/18,BR,-11.6
2018_19,10/12/18,FR,-11.6
2018_19,10/12/18,FR,-11.6
2018_19,10/12/18,FR,-11.6
2018_19,10/12/18,LC,-11.6
2018_19,10/12/18,MQ,-11.6
2018_19,4/3/19,BR,-11.6
2018_19,4/16/19,FR,-11.6
2018_19,4/16/19,FR,-11.6
2018_19,4/16/19,LC,-11.6
2019_20,10/23/19,BR,-11.6
2019_20,10/23/19,LC,-11.6
2019_20,4/10/20,MQ,-11.6
2019_20,4/10/20,MQ,-11.6
2021_22,10/13/21,LC,-11.6
2021_22,10/13/21,LC,-11.6
2018_19,9/26/18,FR,-11.5
2018_19,9/26/18,MQ,-11.5
2018_19,9/26/18,MQ,-11.5
2018_19,9/26/18,PP,-11.5
2018_19,10/12/18,FR,-11.5
2018_19,10/26/18,MQ,-11.5
2018_19,4/16/19,BR,-11.5
2018_19,4/16/19,BR,-11.5
2018_19,4/16/19,LC,-11.5
2018_19,4/16/19,MQ,-11.5
2019_20,10/23/19,LC,-11.5
2019_20,3/24/20,PP,-11.5
2019_20,4/2/20,FR,-11.5
2019_20,4/10/20,LC,-11.5
2019_20,4/10/20,LC,-11.5
2021_22,10/13/21,LC,-11.5
2021_22,10/13/21,LC,-11.5
2018_19,9/26/18,FR,-11.4
2018_19,9/26/18,LC,-11.4
2018_19,9/26/18,MQ,-11.4
2018_19,9/26/18,PP,-11.4
2018_19,9/26/18,PP,-11.4
2018_19,10/12/18,BR,-11.4
2018_19,10/12/18,BR,-11.4
2018_19,4/16/19,PP,-11.4
2019_20,10/8/19,LC,-11.4
2019_20,10/8/19,LC,-11.4
2019_20,4/10/20,BR,-11.4
2019_20,4/10/20,BR,-11.4
2019_20,4/10/20,MQ,-11.4
2019_20,4/17/20,LC,-11.4
2021_22,10/13/21,LC,-11.4
2021_22,10/13/21,LC,-11.4
2018_19,9/26/18,BR,-11.3
2018_19,9/26/18,BR,-11.3
2018_19,9/26/18,MQ,-11.3
2018_19,10/12/18,BR,-11.3
2018_19,10/12/18,BR,-11.3
2018_19,10/12/18,FR,-11.3
2018_19,10/12/18,LC,-11.3
2018_19,10/12/18,LC,-11.3
2018_19,4/16/19,MQ,-11.3
2018_19,4/16/19,PP,-11.3
2019_20,10/8/19,BR,-11.3
2019_20,10/8/19,BR,-11.3
2019_20,10/8/19,LC,-11.3
2019_20,4/10/20,BR,-11.3
2019_20,4/10/20,MQ,-11.3
2019_20,4/17/20,MQ,-11.3
2021_22,10/13/21,BR,-11.3
2021_22,10/13/21,LC,-11.3
2018_19,4/16/19,PP,-11.2
2019_20,10/8/19,FR,-11.2
2019_20,10/8/19,FR,-11.2
2019_20,10/8/19,MQ,-11.2
2019_20,4/10/20,BR,-11.2
2019_20,4/17/20,BR,-11.2
2019_20,4/17/20,PP,-11.2
2021_22,10/13/21,LC,-11.2
2021_22,10/13/21,MQ,-11.2
2018_19,9/26/18,BR,-11.1
2018_19,9/26/18,FR,-11.1
2018_19,9/26/18,MQ,-11.1
2018_19,4/16/19,BR,-11.1
2018_19,4/16/19,BR,-11.1
2018_19,4/16/19,FR,-11.1
2018_19,4/16/19,FR,-11.1
2018_19,4/16/19,FR,-11.1
2019_20,10/8/19,LC,-11.1
2019_20,10/8/19,LC,-11.1
2019_20,10/8/19,LC,-11.1
2019_20,10/23/19,MQ,-11.1
2021_22,10/13/21,LC,-11.1
2018_19,9/26/18,BR,-11
2018_19,9/26/18,BR,-11
2018_19,9/26/18,FR,-11
2018_19,9/26/18,LC,-11
2018_19,9/26/18,MQ,-11
2018_19,9/26/18,MQ,-11
2018_19,10/12/18,BR,-11
2018_19,10/12/18,LC,-11
2018_19,10/12/18,LC,-11
2018_19,4/16/19,PP,-11
2019_20,10/8/19,LC,-11
2019_20,10/8/19,LC,-11
2019_20,10/23/19,MQ,-11
2021_22,10/13/21,LC,-11
2021_22,10/13/21,LC,-11
2018_19,9/26/18,FR,-10.9
2018_19,9/26/18,FR,-10.9
2018_19,9/26/18,PP,-10.9
2018_19,9/26/18,PP,-10.9
2018_19,10/12/18,LC,-10.9
2018_19,10/12/18,LC,-10.9
2018_19,10/12/18,LC,-10.9
2018_19,4/16/19,BR,-10.9
2018_19,4/16/19,MQ,-10.9
2019_20,10/8/19,BR,-10.9
2019_20,10/8/19,LC,-10.9
2019_20,10/23/19,LC,-10.9
2019_20,4/2/20,MQ,-10.9
2019_20,4/10/20,BR,-10.9
2019_20,4/10/20,LC,-10.9
2019_20,4/10/20,LC,-10.9
2019_20,4/10/20,MQ,-10.9
2019_20,4/17/20,LC,-10.9
2021_22,10/13/21,LC,-10.9
2018_19,9/26/18,FR,-10.8
2018_19,10/12/18,BR,-10.8
2018_19,2/5/19,PP,-10.8
2019_20,10/23/19,FR,-10.8
2019_20,3/18/20,LC,-10.8
2019_20,4/10/20,LC,-10.8
2021_22,10/13/21,LC,-10.8
2018_19,9/26/18,BR,-10.7
2018_19,9/26/18,BR,-10.7
2018_19,9/26/18,FR,-10.7
2018_19,9/26/18,LC,-10.7
2018_19,9/26/18,MQ,-10.7
2018_19,9/26/18,MQ,-10.7
2018_19,9/26/18,MQ,-10.7
2018_19,9/26/18,PP,-10.7
2018_19,9/26/18,PP,-10.7
2018_19,10/12/18,BR,-10.7
2018_19,10/12/18,FR,-10.7
2018_19,10/12/18,LC,-10.7
2018_19,10/12/18,LC,-10.7
2019_20,10/8/19,LC,-10.7
2019_20,4/10/20,BR,-10.7
2019_20,4/10/20,LC,-10.7
2019_20,4/10/20,MQ,-10.7
2021_22,10/13/21,LC,-10.7
2018_19,9/26/18,MQ,-10.6
2018_19,10/12/18,FR,-10.6
2018_19,10/12/18,LC,-10.6
2019_20,10/8/19,BR,-10.6
2019_20,10/8/19,BR,-10.6
2019_20,10/8/19,LC,-10.6
2019_20,10/8/19,LC,-10.6
2019_20,10/8/19,MQ,-10.6
2019_20,4/17/20,MQ,-10.6
